Sl,Station_Names,Year,Month,Max_Temp,Min_Temp,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Station_Number,Flood?
4790,Kutubdia,2005,3,31.2,22,102,81,1.7,2.8,41989,0
4791,Kutubdia,2005,4,37.5,24.8,139,79,1.3,2.5,41989,0
4792,Kutubdia,2005,5,34.5,25.7,218,78,1.6,3.4,41989,0
4793,Kutubdia,2005,6,35,27.1,433,83,2.6,5.4,41989,1
4794,Kutubdia,2005,7,33,26.1,507,86,2.6,6.5,41989,1
4795,Kutubdia,2005,8,33.2,25.9,853,89,2.2,7.2,41989,1
4796,Kutubdia,2005,9,34.4,25.9,251,85,1.4,6.1,41989,0
4797,Kutubdia,2005,10,34.2,25.5,189,83,1,4.5,41989,0
4798,Kutubdia,2005,11,32.2,20.4,16,77,0.8,2.2,41989,0
4799,Kutubdia,2005,12,30.6,18.3,15,75,1.1,3,41989,0
4800,Kutubdia,2006,1,29.5,15.5,0,74,1.2,1.7,41989,0
4801,Kutubdia,2006,2,31.2,19.4,0,82,1.1,1.3,41989,0
4802,Kutubdia,2006,3,34.6,21.9,0,73,1.2,2.8,41989,0
4803,Kutubdia,2006,4,34.5,24.9,25,76,1.8,2.5,41989,0
4804,Kutubdia,2006,5,34.4,25.5,626,79,2,3.4,41989,1
4805,Kutubdia,2006,6,34.2,26.4,488,85,2,5.4,41989,1
4806,Kutubdia,2006,7,32.4,26,899,87,2.5,6.5,41989,1
4807,Kutubdia,2006,8,32.3,25.2,344,84,2.4,7.2,41989,1
4808,Kutubdia,2006,9,33.3,26,502,85,1.5,6.1,41989,1
4809,Kutubdia,2006,10,34.6,25.4,81,83,0.8,4.5,41989,0
4810,Kutubdia,2006,11,32.6,21.5,2,76,1.1,2.2,41989,0
4811,Kutubdia,2006,12,29.8,16.6,0,74,0.9,3,41989,0
4812,Kutubdia,2007,1,27.1,14.5,0,74,1,0.9,41989,0
4813,Kutubdia,2007,2,30.3,18,117,75,1.5,2.1,41989,0
4814,Kutubdia,2007,3,32.5,20.2,0,72,1.4,1,41989,0
4815,Kutubdia,2007,4,33.5,23.5,104,81,1.6,3.5,41989,0
4816,Kutubdia,2007,5,34,26,365,81,1.7,4.7,41989,0
4817,Kutubdia,2007,6,34.7,26.5,483,83,2.1,5.8,41989,1
4818,Kutubdia,2007,7,34,25.6,709,88,2,6.8,41989,1
4819,Kutubdia,2007,8,33.5,25.8,416,86,1.7,6.2,41989,1
4820,Kutubdia,2007,9,32.6,25.7,481,87,1.2,6.4,41989,1
4821,Kutubdia,2007,10,33.8,24,325,84,1,4.3,41989,0
4822,Kutubdia,2007,11,32.2,22,162,83,0.9,2.9,41989,0
4823,Kutubdia,2007,12,32.6,22.1,0,74,1,1.7,41989,0
4824,Kutubdia,2008,1,27.5,15.8,52,76,1.1,2.3,41989,0
4825,Kutubdia,2008,2,29,16.1,6,71,1.1,1.1,41989,0
4826,Kutubdia,2008,3,32.4,22.1,10,82,0.8,2.6,41989,0
4827,Kutubdia,2008,4,34,24.5,1,76,1,2.3,41989,0
4828,Kutubdia,2008,5,34.7,25.5,253,77,1.4,4.6,41989,0
4829,Kutubdia,2008,6,34,26.2,441,84,2,6.3,41989,1
4830,Kutubdia,2008,7,33.3,25.3,1256,88,2.1,6.6,41989,1
4831,Kutubdia,2008,8,33.6,25.6,659,86,2,6.4,41989,1
4832,Kutubdia,2008,9,34,25.7,305,85,1.6,5.7,41989,0
4833,Kutubdia,2008,10,34.2,25.1,181,82,0.9,3.4,41989,0
4834,Kutubdia,2008,11,32,20.4,7,76,0.6,1.6,41989,0
4835,Kutubdia,2008,12,30.2,18,0,78,0.6,1.3,41989,0
4836,Kutubdia,2009,1,30,15.5,0,72,2.3,0.1,41989,0
4837,Kutubdia,2009,2,30.5,17.8,0,71,2.1,0.6,41989,0
4838,Kutubdia,2009,3,32.5,22.2,2,81,1.9,3,41989,0
4839,Kutubdia,2009,4,33.2,25.5,87,81,3.2,3.4,41989,0
4840,Kutubdia,2009,5,35.7,25.6,180,76,2,4.4,41989,0
4841,Kutubdia,2009,6,34,26.3,410,81,2,5.7,41989,1
4842,Kutubdia,2009,7,33,25.8,1067,87,2.7,6.6,41989,1
4843,Kutubdia,2009,8,33,25.8,448,86,2.3,6.7,41989,1
4844,Kutubdia,2009,9,33.7,25.8,308,84,2.3,5.6,41989,0
4845,Kutubdia,2009,10,33,24.5,125,79,1.8,3.3,41989,0
4846,Kutubdia,2009,11,33.7,21.2,31,75,1.5,2.3,41989,0
4847,Kutubdia,2009,12,29.2,16.3,0,70,1.7,0.5,41989,0
4848,Kutubdia,2010,1,26.5,15.2,0,73,1.9,0.8,41989,0
4849,Kutubdia,2010,2,30.3,17.2,2,69,1.5,1.5,41989,0
4850,Kutubdia,2010,3,33.8,23.1,10,78,2.7,2.4,41989,0
4851,Kutubdia,2010,4,34.5,26.3,4,77,3.9,3.9,41989,0
4852,Kutubdia,2010,5,35.3,26.4,464,76,2.3,5.3,41989,1
4853,Kutubdia,2010,6,34,26.3,666,85,2.3,6.4,41989,1
4854,Kutubdia,2010,7,33.5,26.2,517,83,2.6,6.4,41989,1
4855,Kutubdia,2010,8,33.7,26.2,466,83,1.8,6.6,41989,1
4856,Kutubdia,2010,9,33,25.9,120,83,1.8,6.2,41989,0
4857,Kutubdia,2010,10,34.8,25.5,403,82,1.7,5,41989,1
4858,Kutubdia,2010,11,32.7,21.3,0,76,1.4,1.3,41989,0
4859,Kutubdia,2010,12,31.6,17,50,72,1.6,1.1,41989,0
4860,Kutubdia,2011,1,28.6,14.6,5,67,1.8,0.9,41989,0
4861,Kutubdia,2011,2,29.6,17.7,0,70,1.6,0.4,41989,0
4862,Kutubdia,2011,3,32.4,20.7,22,73,2,1.1,41989,0
4863,Kutubdia,2011,4,34.4,24.2,118,79,1.6,2.9,41989,0
4864,Kutubdia,2011,5,33.8,25.3,316,81,2.9,5.5,41989,0
4865,Kutubdia,2011,6,33.8,26,952,87,2.6,6.3,41989,1
4866,Kutubdia,2011,7,32.8,26,803,87,2.2,5.8,41989,1
4867,Kutubdia,2011,8,33.8,25.7,856,88,2.4,6.6,41989,1
4868,Kutubdia,2011,9,33.4,25.5,597,88,2.3,5.9,41989,1
4869,Kutubdia,2011,10,34.4,24.8,224,82,1.2,3.9,41989,0
4870,Kutubdia,2011,11,31.8,19.3,0,76,1.4,0.4,41989,0
4871,Kutubdia,2011,12,29.8,16.4,1,78,1.6,1.5,41989,0
4872,Kutubdia,2012,1,27.9,15.2,0,70,1.7,1.5,41989,0
4873,Kutubdia,2012,2,30.6,16.6,0,68,1.7,0.7,41989,0
4874,Kutubdia,2012,3,33.1,21.9,37,79,1.6,2.1,41989,0
4875,Kutubdia,2012,4,33.8,24.4,135,84,2.5,3.4,41989,0
4876,Kutubdia,2012,5,37,25.8,251,86,2.1,4.4,41989,0
4877,Kutubdia,2012,6,34.6,25.8,1178,90,2.8,6.4,41989,1
4878,Kutubdia,2012,7,32.5,25.3,1688,93,2.7,7.4,41989,1
4879,Kutubdia,2012,8,33.4,25.7,527,92,1.7,5.9,41989,1
4880,Kutubdia,2012,9,34.4,25.8,260,87,2,5.8,41989,0
4881,Kutubdia,2012,10,34.4,24.4,554,83,1.6,2.9,41989,1
4882,Kutubdia,2012,11,33,20.5,47,83,1,2.7,41989,0
4883,Kutubdia,2012,12,28.4,14.7,0,82,0.9,0.4,41989,0
4884,Kutubdia,2013,1,28.6,13.5,0,81,0.9,0.4,41989,0
4885,Kutubdia,2013,2,30,17.5,1,81,1.4,1.3,41989,0
4886,Kutubdia,2013,3,32,21.3,0,81,1.2,1,41989,0
4887,Kutubdia,2013,4,33.4,24.3,85,88,1.6,2.5,41989,0
4888,Kutubdia,2013,5,34.5,24.6,1088,88,2.4,6.2,41989,1
4889,Kutubdia,2013,6,34,25.6,1058,90,1.8,6.2,41989,1
4890,Kutubdia,2013,7,33.6,25.1,818,89,2.2,6.4,41989,1
4891,Kutubdia,2013,8,33,25.3,642,89,2,6.4,41989,1
4892,Kutubdia,2013,9,33.8,24.8,296,89,1.7,6,41989,0
4893,Kutubdia,2013,10,34.5,23.8,215,90,1.4,5.1,41989,0
4894,Kutubdia,2013,11,31.5,19,0,77,1.4,0.9,41989,0
4895,Kutubdia,2013,12,29.5,15.8,0,77,1.1,0.4,41989,0
4896,Madaripur,1990,1,29.5,12.6,0,75,0.7,0.6,41939,0
4897,Madaripur,1990,2,31.8,16.3,57,72,0.7,2.3,41939,0
4898,Madaripur,1990,3,34.6,18.6,193,75,1.2,3.8,41939,0
4899,Madaripur,1990,4,35.2,22.3,111,74,1.8,3.8,41939,0
4900,Madaripur,1990,5,35.8,24.4,214,76,1.3,5,41939,0
4901,Madaripur,1990,6,35,26,276,82,2.1,6.6,41939,0
4902,Madaripur,1990,7,34,25.9,425,85,1.3,6.7,41939,1
4903,Madaripur,1990,8,34.6,26.1,176,80,1.4,5.9,41939,0
4904,Madaripur,1990,9,35,25.7,393,81,1.5,6.1,41939,1
4905,Madaripur,1990,10,34.2,23,210,77,1.3,4.4,41939,0
4906,Madaripur,1990,11,32.9,20.2,105,73,0.7,2.8,41939,0
4907,Madaripur,1990,12,29.4,14.3,9,71,0.6,1.7,41939,0
4908,Madaripur,1991,1,28.5,12.3,11,72,0.7,2.1,41939,0
4909,Madaripur,1991,2,33.8,16.1,17,66,0.8,0.9,41939,0
4910,Madaripur,1991,3,37,20.9,60,65,0.9,2.2,41939,0
4911,Madaripur,1991,4,37.4,23.8,46,71,1.7,3.7,41939,0
4912,Madaripur,1991,5,34.9,24.2,307,80,3,6,41939,0
4913,Madaripur,1991,6,34.8,25.3,541,85,1.8,6.8,41939,1
4914,Madaripur,1991,7,34.6,26.1,337,84,2.5,6.7,41939,0
4915,Madaripur,1991,8,35,25.9,458,84,2.2,6.5,41939,1
4916,Madaripur,1991,9,34.6,25.7,233,84,1.1,6.1,41939,0
4917,Madaripur,1991,10,35.1,24,346,81,0.8,4.4,41939,1
4918,Madaripur,1991,11,31.2,17.9,15,70,0.4,2.2,41939,0
4919,Madaripur,1991,12,30,13.5,34,75,0.6,2,41939,0
4920,Madaripur,1992,1,28.6,11.5,4,76,0.6,0.6,41939,0
4921,Madaripur,1992,2,30,14.8,215,71,1,2.1,41939,0
4922,Madaripur,1992,3,36.9,21.4,1,65,1.4,1.6,41939,0
4923,Madaripur,1992,4,38.5,24.6,0,63,2.3,2.9,41939,0
4924,Madaripur,1992,5,36.6,23.7,231,74,1.6,4.2,41939,0
4925,Madaripur,1992,6,36.2,25.8,263,79,1.6,5.2,41939,0
4926,Madaripur,1992,7,34.2,25.4,297,85,1.4,6.8,41939,0
4927,Madaripur,1992,8,35.5,25.7,297,82,1.3,6.4,41939,0
4928,Madaripur,1992,9,34.8,25.5,102,81,1.4,5.6,41939,0
4929,Madaripur,1992,10,34.8,23.5,96,76,0.8,3.6,41939,0
4930,Madaripur,1992,11,34.4,18.5,1,71,0.6,2.6,41939,0
4931,Madaripur,1992,12,28.2,12.2,0,72,0.6,0.5,41939,0
4932,Madaripur,1993,1,28.6,11.4,0,72,0.6,1,41939,0
4933,Madaripur,1993,2,32.8,16,29,69,1,1.7,41939,0
4934,Madaripur,1993,3,35.7,17.8,127,60,1.1,1.9,41939,0
4935,Madaripur,1993,4,36.8,22.1,133,69,1.4,3.8,41939,0
4936,Madaripur,1993,5,35.2,23.4,345,78,1.6,5.2,41939,0
4937,Madaripur,1993,6,34.8,25.2,370,82,1.8,6.4,41939,1
4938,Madaripur,1993,7,34.7,25.8,405,85,1.9,6.8,41939,1
4939,Madaripur,1993,8,34.2,26.3,317,84,1.3,6.9,41939,0
4940,Madaripur,1993,9,35,25.5,349,83,1.3,6.3,41939,1
4941,Madaripur,1993,10,34.6,24.2,44,79,0.6,4,41939,0
4942,Madaripur,1993,11,30.6,19.6,41,73,0.4,2,41939,0
4943,Madaripur,1993,12,29.5,14.2,0,71,0.5,1.7,41939,0
4944,Madaripur,1994,1,29,12.5,12,70,0.8,1.3,41939,0
4945,Madaripur,1994,2,30.8,14.1,15,72,0.8,1.9,41939,0
4946,Madaripur,1994,3,35,20.9,95,64,1.7,2.8,41939,0
4947,Madaripur,1994,4,37.2,23,166,69,1,3.5,41939,0
4948,Madaripur,1994,5,36.4,24.7,306,79,1.5,4.7,41939,0
4949,Madaripur,1994,6,35.1,26,399,84,1.9,6.6,41939,1
4950,Madaripur,1994,7,34,26.2,262,86,1.9,7,41939,0
4951,Madaripur,1994,8,33.6,26.4,204,84,1.5,6.5,41939,0
4952,Madaripur,1994,9,34.4,25.8,174,83,1.2,4.8,41939,0
4953,Madaripur,1994,10,34,23.7,30,76,0.6,3.1,41939,0
4954,Madaripur,1994,11,32.9,19.2,0,74,0.5,2.9,41939,0
4955,Madaripur,1994,12,29.9,12.5,0,69,0.4,0.8,41939,0
4956,Madaripur,1995,1,28,11,6,69,0.6,1.6,41939,0
4957,Madaripur,1995,2,30,14.9,32,72,0.6,1.9,41939,0
4958,Madaripur,1995,3,37.2,18.8,0,63,0.7,1.9,41939,0
4959,Madaripur,1995,4,38.2,23.9,72,69,1.6,3.3,41939,0
4960,Madaripur,1995,5,37.6,26.2,213,78,1.4,4.7,41939,0
4961,Madaripur,1995,6,35.5,26.5,601,84,1,5.9,41939,1
4962,Madaripur,1995,7,34,26.1,346,86,1.7,6.8,41939,0
4963,Madaripur,1995,8,34.5,26.4,508,84,1.3,6,41939,1
4964,Madaripur,1995,9,34.8,26.2,225,84,1.1,6.1,41939,0
4965,Madaripur,1995,10,34.6,24.8,87,79,0.6,3.8,41939,0
4966,Madaripur,1995,11,34.2,20.7,99,79,0.7,2.9,41939,0
4967,Madaripur,1995,12,28.6,13.8,0,74,0.4,0.5,41939,0
4968,Madaripur,1996,1,29,12.7,0,80,0.6,0.8,41939,0
4969,Madaripur,1996,2,32,15.4,27,76,0.6,1.3,41939,0
4970,Madaripur,1996,3,35.3,21.6,36,74,1.2,2.3,41939,0
4971,Madaripur,1996,4,37,23.1,164,75,1.1,3.3,41939,0
4972,Madaripur,1996,5,36.9,25.3,241,80,1.4,4.6,41939,0
4973,Madaripur,1996,6,35.6,25.5,604,86,0.9,5.4,41939,1
4974,Madaripur,1996,7,34.5,26.3,224,87,1.3,5.9,41939,0
4975,Madaripur,1996,8,34,26.3,258,87,1.1,5.9,41939,0
4976,Madaripur,1996,9,36.5,26.4,224,85,0.7,4.5,41939,0
4977,Madaripur,1996,10,35.4,23.8,214,82,0.6,2.9,41939,0
4978,Madaripur,1996,11,33.4,19.2,57,81,0.3,1.2,41939,0
4979,Madaripur,1996,12,29,14,0,80,0.4,1.4,41939,0
4980,Madaripur,1997,1,27,11.4,27,80,0.5,1.5,41939,0
4981,Madaripur,1997,2,31.2,14.5,14,77,0.7,1.7,41939,0
4982,Madaripur,1997,3,34.5,20.8,76,77,0.8,2.5,41939,0
4983,Madaripur,1997,4,35.5,21.1,234,80,0.8,3.5,41939,0
4984,Madaripur,1997,5,36.3,24.4,240,82,0.9,4.2,41939,0
4985,Madaripur,1997,6,35.8,25.7,257,86,1,5.6,41939,0
4986,Madaripur,1997,7,34.8,26.2,344,88,1,6.2,41939,0
4987,Madaripur,1997,8,36.3,26.4,371,87,1.1,5.7,41939,1
4988,Madaripur,1997,9,34.5,25.6,438,88,0.7,5.4,41939,1
4989,Madaripur,1997,10,33.7,22.9,6,81,0.3,1.9,41939,0
4990,Madaripur,1997,11,33.4,19.8,17,80,0.2,2,41939,0
4991,Madaripur,1997,12,29.2,14.7,24,83,0.4,2.5,41939,0
4992,Madaripur,1998,1,26.8,12.3,35,84,0.5,2.7,41939,0
4993,Madaripur,1998,2,32.2,16.1,40,80,0.3,2.2,41939,0
4994,Madaripur,1998,3,34.4,18.3,152,73,0.5,2.4,41939,0
4995,Madaripur,1998,4,35.6,22.9,232,81,0.8,3.5,41939,0
4996,Madaripur,1998,5,37,25.7,221,83,0.7,4.7,41939,0
4997,Madaripur,1998,6,35.7,27.3,146,85,1.2,5,41939,0
4998,Madaripur,1998,7,34.4,26.5,607,89,1,6.6,41939,1
4999,Madaripur,1998,8,34.8,26.9,285,88,1,5.9,41939,0
5000,Madaripur,1998,9,36.3,26.5,273,83,0.7,5,41939,0
5001,Madaripur,1998,10,35.6,25.7,101,80,0.5,3.8,41939,0
5002,Madaripur,1998,11,33.5,21.5,108,81,0.5,2.5,41939,0
5003,Madaripur,1998,12,29.1,15.5,0,81,0.3,0.4,41939,0
5004,Madaripur,1999,1,29.2,13,0,79,0.4,0.6,41939,0
5005,Madaripur,1999,2,30.2,16.2,0,74,0.4,1,41939,0
5006,Madaripur,1999,3,34.2,20.8,0,70,0.7,1.3,41939,0
5007,Madaripur,1999,4,35.1,25.4,9,77,1.3,2.8,41939,0
5008,Madaripur,1999,5,34.4,25.3,236,84,1,4.6,41939,0
5009,Madaripur,1999,6,34.3,26.2,314,87,0.9,5.9,41939,0
5010,Madaripur,1999,7,34.8,25.9,592,88,0.9,6.4,41939,1
5011,Madaripur,1999,8,34.5,26.3,357,87,0.7,6.4,41939,0
5012,Madaripur,1999,9,34.1,26,191,87,0.5,5.8,41939,0
5013,Madaripur,1999,10,35.3,25,384,86,0.3,4.9,41939,0
5014,Madaripur,1999,11,32.6,19.9,16,80,0.1,1.2,41939,0
5015,Madaripur,1999,12,29.5,15.1,0,81,0.1,0.5,41939,0
5016,Madaripur,2000,1,29.5,13.2,16,81,0.3,0.8,41939,0
5017,Madaripur,2000,2,28.8,15.6,46,78,0.2,3.1,41939,0
5018,Madaripur,2000,3,35,20.1,5,73,0.4,2.3,41939,0
5019,Madaripur,2000,4,35.6,23.7,212,80,0.8,3.1,41939,0
5020,Madaripur,2000,5,37,24.6,341,83,0.6,5.2,41939,0
5021,Madaripur,2000,6,35.8,26.2,182,86,0.6,5.8,41939,0
5022,Madaripur,2000,7,35.6,26.4,259,87,0.6,5.8,41939,0
5023,Madaripur,2000,8,35.5,26.7,321,86,0.5,5.9,41939,0
5024,Madaripur,2000,9,34.5,25.9,214,86,0.3,5.2,41939,0
5025,Madaripur,2000,10,39.7,24.4,321,86,0.4,3.8,41939,0
5026,Madaripur,2000,11,33.5,19.7,0,82,0.1,0.9,41939,0
5027,Madaripur,2000,12,28.5,13.7,0,80,0.1,0.3,41939,0
5028,Madaripur,2001,1,28.6,11,0,78,0.2,0.6,41939,0
5029,Madaripur,2001,2,31.8,15.6,51,76,0.2,1.1,41939,0
5030,Madaripur,2001,3,35.7,19.7,8,72,0.5,1.8,41939,0
5031,Madaripur,2001,4,38,24,31,77,0.9,3,41939,0
5032,Madaripur,2001,5,35.6,24,552,85,0.7,4.4,41939,1
5033,Madaripur,2001,6,34.6,25.7,625,90,1,6,41939,1
5034,Madaripur,2001,7,33.3,26.3,422,90,1,6.3,41939,1
5035,Madaripur,2001,8,34.7,26.8,223,86,0.8,5.1,41939,0
5036,Madaripur,2001,9,35.2,26,258,87,0.6,4.4,41939,0
5037,Madaripur,2001,10,35.1,24.8,162,86,0.3,3.6,41939,0
5038,Madaripur,2001,11,32.5,21,47,84,0.2,2.6,41939,0
5039,Madaripur,2001,12,29.5,14.2,0,83,0.3,0.9,41939,0
5040,Madaripur,2002,1,28.5,13.9,8,80,0.4,1.6,41939,0
5041,Madaripur,2002,2,34,15.3,6,73,0.4,0.6,41939,0
5042,Madaripur,2002,3,36,20.2,100,72,0.4,1.8,41939,0
5043,Madaripur,2002,4,34.8,23.2,89,79,1,3.6,41939,0
5044,Madaripur,2002,5,37,24.6,193,83,1.1,4.4,41939,0
5045,Madaripur,2002,6,35,25.7,528,87,1,5.1,41939,1
5046,Madaripur,2002,7,36,26,553,89,0.8,6.3,41939,1
5047,Madaripur,2002,8,34.5,26.4,355,87,1,5.8,41939,0
5048,Madaripur,2002,9,35.2,25.7,209,86,0.7,4.6,41939,0
5049,Madaripur,2002,10,35,23.6,24,83,0.3,2.8,41939,0
5050,Madaripur,2002,11,33,19.6,100,82,0.3,2.6,41939,0
5051,Madaripur,2002,12,31,15.3,0,83,0.2,0.8,41939,0
5052,Madaripur,2003,1,28.6,11.2,0,82,0.5,1.7,41939,0
5053,Madaripur,2003,2,32,16.3,10,75,0.3,1.2,41939,0
5054,Madaripur,2003,3,34.7,18.9,70,76,0.4,2.2,41939,0
5055,Madaripur,2003,4,36,24.6,84,80,1,3.1,41939,0
5056,Madaripur,2003,5,36.8,25.5,66,80,0.7,3.6,41939,0
5057,Madaripur,2003,6,37,26,434,86,0.9,5.8,41939,1
5058,Madaripur,2003,7,34.6,26.9,283,86,1.1,4.9,41939,0
5059,Madaripur,2003,8,35.5,27.1,191,84,0.9,4.9,41939,0
5060,Madaripur,2003,9,34.5,26.5,221,87,0.7,5,41939,0
5061,Madaripur,2003,10,35.1,25.3,226,86,0.4,4.2,41939,0
5062,Madaripur,2003,11,33.3,18.9,0,79,0.2,0.4,41939,0
5063,Madaripur,2003,12,29.6,15.2,23,83,0.2,1.9,41939,0
5064,Madaripur,2004,1,27.8,13.2,0,83,0.3,1.9,41939,0
5065,Madaripur,2004,2,34.4,15.3,0,73,0.3,1,41939,0
5066,Madaripur,2004,3,35.8,21.7,6,73,0.6,2.3,41939,0
5067,Madaripur,2004,4,35.5,24.4,89,79,1.2,4.1,41939,0
5068,Madaripur,2004,5,38.3,25.8,96,76,0.8,3.6,41939,0
5069,Madaripur,2004,6,36,25.7,467,86,0.5,5.3,41939,1
5070,Madaripur,2004,7,35,26.5,204,86,0.9,6,41939,0
5071,Madaripur,2004,8,34.4,26.6,282,87,1,5.6,41939,0
5072,Madaripur,2004,9,35,26.2,873,88,0.8,5.8,41939,1
5073,Madaripur,2004,10,34.2,23.7,192,84,0.2,2.6,41939,0
5074,Madaripur,2004,11,30.6,18.3,12,81,0.1,0.7,41939,0
5075,Madaripur,2004,12,29.6,15.4,0,82,0.1,0.8,41939,0
5076,Madaripur,2005,1,28.6,13.1,0,80,0.2,1.8,41939,0
5077,Madaripur,2005,2,32.6,17,0,74,0.5,1.6,41939,0
5078,Madaripur,2005,3,35,21.8,61,77,0.6,3,41939,0
5079,Madaripur,2005,4,37.2,24.1,21,74,0.5,3.2,41939,0
5080,Madaripur,2005,5,36.7,24.8,114,79,0.5,3.8,41939,0
5081,Madaripur,2005,6,37,26.8,183,84,0.2,5,41939,0
5082,Madaripur,2005,7,34,26.2,556,88,0.2,6,41939,1
5083,Madaripur,2005,8,35,26.8,433,88,0.1,5.8,41939,1
5084,Madaripur,2005,9,35.3,26.5,164,86,0.1,5.1,41939,0
5085,Madaripur,2005,10,35,24.4,371,87,0.1,4.3,41939,0
5086,Madaripur,2005,11,31.3,18.6,1,83,0,1.3,41939,0
5087,Madaripur,2005,12,29.2,14.6,1,82,0.1,1.1,41939,0
5088,Madaripur,2006,1,28.3,12.5,0,81,0.1,0.9,41939,0
5089,Madaripur,2006,2,35,18.7,0,78,0.1,0.8,41939,0
5090,Madaripur,2006,3,37,20.5,0,71,0.1,2,41939,0
5091,Madaripur,2006,4,37,23.8,55,75,0.3,3.3,41939,0
5092,Madaripur,2006,5,37,25.2,237,80,0.3,4.4,41939,0
5093,Madaripur,2006,6,36.2,26.7,254,86,0.2,5.9,41939,0
5094,Madaripur,2006,7,34.6,26.7,223,87,0.6,6.2,41939,0
5095,Madaripur,2006,8,35,26.3,243,85,0.6,6,41939,0
5096,Madaripur,2006,9,35.3,26.1,453,87,0.5,5.1,41939,1
5097,Madaripur,2006,10,34.7,24.9,37,84,0,3.5,41939,0
5098,Madaripur,2006,11,32.6,19.4,1,82,0,2.5,41939,0
5099,Madaripur,2006,12,29.5,14.2,0,82,0,0.2,41939,0
5100,Madaripur,2007,1,28.5,11.6,0,80,0.1,0.6,41939,0
5101,Madaripur,2007,2,31.3,16.2,49,81,0.2,1.9,41939,0
5102,Madaripur,2007,3,36.2,18.2,35,70,0.2,1.1,41939,0
5103,Madaripur,2007,4,35.7,23.6,114,79,0.4,3.4,41939,0
5104,Madaripur,2007,5,37.5,25.7,56,79,0.5,3.6,41939,0
5105,Madaripur,2007,6,39.5,25.9,378,86,0.4,5.8,41939,0
5106,Madaripur,2007,7,34.7,26.3,501,89,0.5,6.2,41939,1
5107,Madaripur,2007,8,34.8,26.8,219,85,0.4,5.7,41939,0
5108,Madaripur,2007,9,34.6,26,291,86,0.4,5.8,41939,1
5109,Madaripur,2007,10,35.3,24.3,283,85,0.2,3.6,41939,0
5110,Madaripur,2007,11,32,20.3,135,84,0.3,2.1,41939,0
5111,Madaripur,2007,12,28.7,14.5,0,79,0.1,0.9,41939,0
5112,Madaripur,2008,1,30,13.7,40,78,0.3,1.8,41939,0
5113,Madaripur,2008,2,30.3,14.4,15,73,0.3,1.2,41939,0
5114,Madaripur,2008,3,34.6,21.7,35,77,0.5,3.3,41939,0
5115,Madaripur,2008,4,37,23.8,25,75,0.7,2.4,41939,0
5116,Madaripur,2008,5,37.5,25,146,80,0.5,4.1,41939,0
5117,Madaripur,2008,6,35.5,26.1,221,88,0.9,5.8,41939,0
5118,Madaripur,2008,7,33.5,26.2,532,90,0.8,6.6,41939,1
5119,Madaripur,2008,8,35,26.6,248,87,0.6,5.7,41939,0
5120,Madaripur,2008,9,35.3,26.4,172,87,0.5,5.3,41939,0
5121,Madaripur,2008,10,34.6,23.4,245,85,0.2,3,41939,0
5122,Madaripur,2008,11,32.2,18.7,0,80,0,1,41939,0
5123,Madaripur,2008,12,29.7,15.9,0,86,0,1.8,41939,0
5124,Madaripur,2009,1,28.9,13.9,0,82,0.1,0.5,41939,0
5125,Madaripur,2009,2,33,15.8,4,74,0.5,0.6,41939,0
5126,Madaripur,2009,3,36.6,20.2,9,72,0.9,2.5,41939,0
5127,Madaripur,2009,4,38,24.9,63,79,1.5,2.4,41939,0
5128,Madaripur,2009,5,37.2,24.8,226,80,1.3,4.4,41939,0
5129,Madaripur,2009,6,37,26.3,180,82,1.1,4.7,41939,0
5130,Madaripur,2009,7,35.9,26.3,355,86,1.2,6.3,41939,0
5131,Madaripur,2009,8,35.3,26.2,424,88,0.7,6.5,41939,1
5132,Madaripur,2009,9,35.5,26,213,86,0.8,4.9,41939,0
5133,Madaripur,2009,10,36,23.4,98,83,0,3.3,41939,0
5134,Madaripur,2009,11,34.7,19,8,79,0.1,2.3,41939,0
5135,Madaripur,2009,12,29.7,13.6,0,81,0,0.3,41939,0
5136,Madaripur,2010,1,28.8,11,1,82,0,1,41939,0
5137,Madaripur,2010,2,32.8,15.3,2,75,0.1,1.1,41939,0
5138,Madaripur,2010,3,36.9,22.3,11,71,0.6,2.5,41939,0
5139,Madaripur,2010,4,37.4,25.8,45,76,1.2,4.5,41939,0
5140,Madaripur,2010,5,36.7,25.1,167,80,0.6,4.7,41939,0
5141,Madaripur,2010,6,36.1,25.9,300,87,0.8,6.1,41939,0
5142,Madaripur,2010,7,35.3,26.7,289,86,0.3,6.1,41939,0
5143,Madaripur,2010,8,36,26.7,95,84,0.1,5.7,41939,0
5144,Madaripur,2010,9,34.2,26.4,142,86,0.4,5.7,41939,0
5145,Madaripur,2010,10,35.2,23.8,271,85,1.6,4,41939,0
5146,Madaripur,2010,11,33.1,20.4,2,82,1,1.5,41939,0
5147,Madaripur,2010,12,28.8,13.6,5,84,1.1,1.5,41939,0
5148,Madaripur,2011,1,28,10.7,0,81,1.5,0.5,41939,0
5149,Madaripur,2011,2,31.4,14.8,1,74,1.4,0.8,41939,0
5150,Madaripur,2011,3,35.2,19.5,20,72,1.7,1.8,41939,0
5151,Madaripur,2011,4,35.6,22.1,101,77,1.5,2.6,41939,0
5152,Madaripur,2011,5,36.1,24.4,169,83,1.6,3.9,41939,0
5153,Madaripur,2011,6,36.2,26,408,87,1.3,5.6,41939,1
